tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,loai_bds,loai_gd,url,nguon,ngay_dang,gia_vnd,dien_tich_m2,lien_he,mo_ta
"Cho thuê khách sạn MT đường Số 1C, P. Bình Trị Đông B, 5 x 20m, 4 tấm, giá 25 triệu/tháng. gần Aeon",25 Triệu/tháng,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Khách sạn,thue,https://luachonnhadat.vn/nha-dat/cho-thue-khach-san-mt-duong-so-1c-p-binh-tri-dong-b-5-x-20m-4-tam-gia-25-trieu-thang-gan-aeon.html,luachonnhadat.vn,2024-02-28,25000000,100,NA,NA
"Cho thuê nhà MT đường Tỉnh Lộ 10, P. An Lạc A, 4.1 x 24m, NH 4.4m, 5 tấm, giá 30 triệu/tháng",30 Triệu/tháng,98 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-tinh-lo-10-p-an-lac-a-4-1-x-24m-nh-4-4m-5-tam-gia-30-trieu-thang.html,luachonnhadat.vn,2024-02-23,30000000,98,NA,NA
"Cho thuê đất MT đường Số 30, P. Bình Trị Đông B, 10 x 20m, giá 15 triệu/tháng. khu Tên Lửa gần Aeon",15 Triệu/tháng,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,thue,https://luachonnhadat.vn/nha-dat/cho-thue-dat-mt-duong-so-30-p-binh-tri-dong-b-10-x-20m-gia-15-trieu-thang-khu-ten-lua-gan-aeon.html,luachonnhadat.vn,2024-02-23,15000000,200,NA,NA
"Cho thuê nhà MT đường Số 10, P.13, Q.6, DT 4 x 17m, 1 lầu, giá 22 triệu/tháng. Cư Xá Rada",22 Triệu/tháng,68 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-10-p-13-q-6-dt-4-x-17m-1-lau-gia-22-trieu-thang-cu-xa-rada.html,luachonnhadat.vn,2024-02-22,22000000,68,NA,NA
"Cho thuê nhà MT đường Bình Tây, P.1, Q.6, nhà 3.5 tấm, 4.5 x 19.5m, giá 25 triệu/tháng.",25 Triệu/tháng,87 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-binh-tay-p-1-q-6-nha-3-5-tam-4-5-x-19-5m-gia-25-trieu-thang-.html,luachonnhadat.vn,2024-02-19,25000000,87,NA,NA
"Cho thuê nhà MT đường Lý Chiêu Hoàng, P.10, Q.6, DT 24.5 x 46.62m, cấp 4m, giá 120 triệu/tháng",120 Triệu/tháng,1141 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-ly-chieu-hoang-p-10-q-6-dt-24-5-x-46-62m-cap-4m-gia-120-trieu-thang.html,luachonnhadat.vn,2024-01-30,120000000,1141,NA,NA
"Cho thuê đất Góc 2 MT đường Số 1, P. Bình Trị Đông B, 10 x 20m, giá 22 triệu/tháng. gần Aeon Mall",20 Triệu/tháng,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,thue,https://luachonnhadat.vn/nha-dat/cho-thue-dat-goc-2-mt-duong-so-1-p-binh-tri-dong-b-10-x-20m-gia-22-trieu-thang-gan-aeon-mall.html,luachonnhadat.vn,2023-12-25,20000000,200,NA,NA
"Cho thuê nhà Hẻm 860 An Dương Vương, P.13, Q.6, nhà 1 lầu, 4 x 12.5m, giá 9 triệu/tháng",9 Triệu/tháng,50 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-860-an-duong-vuong-p-13-q-6-nha-1-lau-4-x-12-5m-gia-9-trieu-thang.html,luachonnhadat.vn,2023-12-12,9000000,50,NA,NA
"Cho thuê nhà MT đường Kinh Dương Vương, P.12, Q.6, nhà 5 tấm + hầm, 10 x 35m, giá 210 triệu/tháng",210 Triệu/tháng,350 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-kinh-duong-vuong-p-12-q-6-nha-5-tam-ham-10-x-35m-gia-210-trieu-thang.html,luachonnhadat.vn,2023-12-04,210000000,350,NA,NA
"Cho thuê nhà Hẻm 532 Kinh Dương Vương, P. Bình Trị Đông B, 5.2 x 10m, 4.5 tấm, giá 15 triệu/tháng",15 Triệu/tháng,52 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-532-kinh-duong-vuong-p-binh-tri-dong-b-5-2-x-10m-4-5-tam-gia-15-trieu-thang.html,luachonnhadat.vn,2023-11-29,15000000,52,NA,NA
"Cho thuê kho xưởng Hẻm 735 Quốc lộ 1, P. Bình Hưng Hòa B, 30 x 50m, giá 55 triệu/tháng",55 Triệu/tháng,1500 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà xưởng,thue,https://luachonnhadat.vn/nha-dat/cho-thue-kho-xuong-hem-735-quoc-lo-1-p-binh-hung-hoa-b-30-x-50m-gia-55-trieu-thang.html,luachonnhadat.vn,2023-11-04,55000000,1500,NA,NA
"Cho thuê căn hộ Block C CC Moonlight Park View, DT 70.7m2, tặng hết nội thất, 2 PN, 2WC, giá 12triệu",12 Triệu/tháng,70 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Căn hộ,thue,https://luachonnhadat.vn/nha-dat/cho-thue-can-ho-block-c-cc-moonlight-park-view-dt-70-7m2-tang-het-noi-that-2-pn-2wc-gia-12trieu.html,luachonnhadat.vn,2023-11-03,12000000,70,NA,NA
"Cho thuê nhà MT đường số 12, P. An Lạc, DT 8 x 7m, 4 tấm, giá 20 triệu/tháng. khu Tên Lửa",20 Triệu/tháng,56 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-12-p-an-lac-dt-8-x-7m-4-tam-gia-20-trieu-thang-khu-ten-lua.html,luachonnhadat.vn,2023-10-27,20000000,56,NA,NA
"Cho thuê đất Góc 2 MT đường Số 13B, P. Bình Trị Đông B, 10 x 26m, giá 25tr/tháng. khu Tên Lửa Aoen",25 Triệu/tháng,260 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,thue,https://luachonnhadat.vn/nha-dat/cho-thue-dat-goc-2-mt-duong-so-13b-p-binh-tri-dong-b-10-x-26m-gia-25tr-thang-khu-ten-lua-aoen.html,luachonnhadat.vn,2023-10-16,25000000,260,NA,NA
"Cho thuê nhà Góc 2 MT đường Kinh Dương Vương, P. An Lạc, 10 x 59m, 3 tấm, giá 200 triệu/tháng",200 Triệu/tháng,590 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-goc-2-mt-duong-kinh-duong-vuong-p-an-lac-10-x-59m-3-tam-gia-200-trieu-thang.html,luachonnhadat.vn,2023-09-28,200000000,590,NA,NA
"Cho thuê nhà MT đường Số 14, P. An Lạc A, 8 x 13.5m, 3 tấm, giá 24 triệu/tháng. khu Tên Lửa",24 Triệu/tháng,108 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-14-p-an-lac-a-8-x-13-5m-3-tam-gia-24-trieu-thang-khu-ten-lua.html,luachonnhadat.vn,2023-09-22,24000000,108,NA,NA
"Cho thuê nhà MT đường Số 36, P. Bình Trị Đông B, 4 x 17m, 3 tấm, giá 20 triệu/tháng. khu Tên Lửa",20 Triệu/tháng,68 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-36-p-binh-tri-dong-b-4-x-17m-3-tam-gia-20-trieu-thang-khu-ten-lua.html,luachonnhadat.vn,2023-09-22,20000000,68,NA,NA
"Cho thuê nhà Góc 2 MT đường Minh Phụng, P.6, Q.6, nhà 1 lầu, 5.5 x 26m, NH 8m, giá 55 triệu/tháng",55 Triệu/tháng,143 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-goc-2-mt-duong-minh-phung-p-6-q-6-nha-1-lau-5-5-x-26m-nh-8m-gia-55-trieu-thang.html,luachonnhadat.vn,2023-09-20,55000000,143,NA,NA
"Cho thuê nhà MT đường Trần Văn Giàu, P. Tân Tạo, 4.5 x 18m, 4 tấm, giá 22 triệu/tháng. gần Pouyuen",22 Triệu/tháng,81 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-tran-van-giau-p-tan-tao-4-5-x-18m-4-tam-gia-22-trieu-thang-gan-pouyuen.html,luachonnhadat.vn,2023-09-15,22000000,81,NA,NA
"Cho thuê cặp đất MT đường Số 1, P. Bình Trị Đông B. DT 8 x 21m, giá 35 triệu/tháng. khu Tên Lửa",35 Triệu/tháng,168 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,thue,https://luachonnhadat.vn/nha-dat/cho-thue-cap-dat-mt-duong-so-1-p-binh-tri-dong-b-dt-8-x-21m-gia-35-trieu-thang-khu-ten-lua.html,luachonnhadat.vn,2023-08-22,35000000,168,NA,NA
"Cho thuê nhà MT đường Số 14, P. An Lạc A, 4 x 14m, 4.5 tấm, giá 18 triệu/tháng. khu Tên Lửa",18 Triệu/tháng,56 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-14-p-an-lac-a-4-x-14m-4-5-tam-gia-18-trieu-thang-khu-ten-lua.html,luachonnhadat.vn,2023-08-18,18000000,56,NA,NA
"Cho thuê đất MT đường Số 12A, P. Bình Trị Đông B, 10 x 20m, giá 12 triệu/tháng. khu Tên Lửa",12 Triệu/tháng,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,thue,https://luachonnhadat.vn/nha-dat/cho-thue-dat-mt-duong-so-12a-p-binh-tri-dong-b-10-x-20m-gia-12-trieu-thang-khu-ten-lua.html,luachonnhadat.vn,2023-08-15,12000000,200,NA,NA
"Cho thuê nhà MT đường số 5, P. Bình Trị Đông B, 4 x 20m, 3.5 tấm, giá 50 triệu/tháng. khu Tên Lửa",50 Triệu/tháng,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-5-p-binh-tri-dong-b-4-x-20m-3-5-tam-gia-50-trieu-thang-khu-ten-lua.html,luachonnhadat.vn,2023-08-02,50000000,80,NA,NA
"Cho thuê kho MT đường Số 18D, P. Bình Hưng Hoà A, 9.5 x 20m, có lửng, giá 20 triệu/tháng",20 Triệu/tháng,190 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-kho-mt-duong-so-18d-p-binh-hung-hoa-a-9-5-x-20m-co-lung-gia-20-trieu-thang.html,luachonnhadat.vn,2023-08-01,20000000,190,NA,NA
"Cho thuê kho MT đường Số 18D, P. Bình Hưng Hoà A, 8 x 18m, có lửng, giá 18 triệu/tháng",18 Triệu/tháng,144 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-kho-mt-duong-so-18d-p-binh-hung-hoa-a-8-x-18m-co-lung-gia-18-trieu-thang.html,luachonnhadat.vn,2023-08-01,18000000,144,NA,NA
"Cho thuê nhà MT đường Hoàng Văn Hợp, P. An Lạc A, 4.5 x 22m, NH 7.36m, 2 tấm, giá 30 triệu/tháng.",30 Triệu/tháng,99 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-hoang-van-hop-p-an-lac-a-4-5-x-22m-nh-7-36m-2-tam-gia-30-trieu-thang-.html,luachonnhadat.vn,2023-08-01,30000000,99,NA,NA
"Cho thuê nhà MT đường Mã Lò, P. Bình Trị Đông A, 5 x 35m, cấp 4, giá 15 triệu/tháng",15 Triệu/tháng,175 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-ma-lo-p-binh-tri-dong-a-5-x-35m-cap-4-gia-15-trieu-thang.html,luachonnhadat.vn,2023-07-31,15000000,175,NA,NA
"Cho thuê nhà MT đường Nguyễn Văn Luông, P.12, Q.6, DT 4.6 x 32m, NH 5.8m, 1 lầu, giá 50 triệu/tháng",50 Triệu/tháng,147 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-nguyen-van-luong-p-12-q-6-dt-4-6-x-32m-nh-5-8m-1-lau-gia-50-trieu-thang.html,luachonnhadat.vn,2023-07-31,50000000,147,NA,NA
"Cho thuê nhà MT đường Số 3, P.13, Q.6, nhà 5 tấm, 4 x 19m, giá 38 triệu/tháng. Ngay chợ Phú Lâm",38 Triệu/tháng,76 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-3-p-13-q-6-nha-5-tam-4-x-19m-gia-38-trieu-thang-ngay-cho-phu-lam.html,luachonnhadat.vn,2023-07-31,38000000,76,NA,NA
"Cho thuê nhà MT đường Hậu Giang, P.11, Q.6, DT 3.3 x 30m, NH 5.6m, 1 lầu, giá 30 triệu/tháng.",30 Triệu/tháng,99 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-hau-giang-p-11-q-6-dt-3-3-x-30m-nh-5-6m-1-lau-gia-30-trieu-thang-.html,luachonnhadat.vn,2023-07-31,30000000,99,NA,NA
"Cho thuê nhà hẻm 184/ Lê Đình Cẩn, P. Tân Tạo, 4 x 17m, 4.5 tấm, giá 20 triệu/tháng",20 Triệu/tháng,68 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-184--le-dinh-can-p-tan-tao-4-x-17m-4-5-tam-gia-20-trieu-thang.html,luachonnhadat.vn,2023-07-28,20000000,68,NA,NA
"Cho thuê nhà MT đường Kinh Dương Vương, P. 12, Q. 6, DT 8 x 40m, NH 12m, tầng trệt, 200tr/tháng",200 Triệu/tháng,550 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-kinh-duong-vuong-p-12-q-6-dt-8-x-40m-nh-12m-tang-tret-200tr-thang.html,luachonnhadat.vn,2023-07-20,200000000,550,NA,NA
"Cho thuê đất MT đường Số 28, P. Bình Trị Đông B, 4.5 x 20m, giá 10 triệu/tháng. khu Tên Lửa gần Aeon",10 Triệu/tháng,90 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,thue,https://luachonnhadat.vn/nha-dat/cho-thue-dat-mt-duong-so-28-p-binh-tri-dong-b-4-5-x-20m-gia-10-trieu-thang-khu-ten-lua-gan-aeon.html,luachonnhadat.vn,2023-07-18,10000000,90,NA,NA
"Cho thuê nhà MT đường Trần Văn Giàu, P. Bình Trị Đông B, 8 x 20m, 3.5 tấm, giá 65 triệu/tháng",65 Triệu/tháng,160 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-tran-van-giau-p-binh-tri-dong-b-8-x-20m-3-5-tam-gia-65-trieu-thang.html,luachonnhadat.vn,2023-07-17,65000000,160,NA,NA
"Cho thuê nhà Hẻm 413 Lê Văn Quới, P. Bình Trị Đông A, 4 x 15m, 1 lửng, giá 5.5 triệu/tháng",5.5 Triệu/tháng,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-413-le-van-quoi-p-binh-tri-dong-a-4-x-15m-1-lung-gia-5-5-trieu-thang.html,luachonnhadat.vn,2023-07-17,5500000,60,NA,NA
"Cho thuê nhà MT đường Số 31, P. Bình Trị Đông B, 4 x 20m, 3.5 tấm, giá 18 triệu/tháng. khu Tên Lửa",18 Triệu/tháng,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-31-p-binh-tri-dong-b-4-x-20m-3-5-tam-gia-18-trieu-thang-khu-ten-lua.html,luachonnhadat.vn,2023-07-11,18000000,80,NA,NA
"Cho thuê nhà MT đường số 32, P. Bình Trị Đông B, 5 x 20m, 3.5 tấm, giá 37 triệu/tháng. gần Aeon Mall",37 Triệu/tháng,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-32-p-binh-tri-dong-b-5-x-20m-3-5-tam-gia-37-trieu-thang-gan-aeon-mall.html,luachonnhadat.vn,2023-07-11,37000000,100,NA,NA
"Cho thuê nhà MT đường Số 17A, P. Bình Trị Đông B, 4.5 x 20m, 3.5 tấm, giá 30tr/tháng. đối diện Aeon",30 Triệu/tháng,90 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-17a-p-binh-tri-dong-b-4-5-x-20m-3-5-tam-gia-30tr-thang-doi-dien-aeon.html,luachonnhadat.vn,2023-07-11,30000000,90,NA,NA
"Cho thuê nhà MT đường An Dương Vương, P. Bình Trị Đông, 3.5 tấm, 10 x 6m, giá 35 triệu/tháng",35 Triệu/tháng,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-an-duong-vuong-p-binh-tri-dong-3-5-tam-10-x-6m-gia-35-trieu-thang.html,luachonnhadat.vn,2023-07-07,35000000,60,NA,NA
"Cho thuê nhà Hẻm 123 Lý Chiêu Hoàng, P.10, Q.6, nhà 3 tấm, 4.3 x 11m, giá 10 triệu/tháng",10 Triệu/tháng,47 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-123-ly-chieu-hoang-p-10-q-6-nha-3-tam-4-3-x-11m-gia-10-trieu-thang.html,luachonnhadat.vn,2023-06-05,10000000,47,NA,NA
"Cho thuê nhà Hẻm 790 Hương lộ 2, P. Bình Trị Đông A, 4 x 20m, 1 lầu, giá 11 triệu/tháng",11 Triệu/tháng,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-790-huong-lo-2-p-binh-tri-dong-a-4-x-20m-1-lau-gia-11-trieu-thang.html,luachonnhadat.vn,2023-06-02,11000000,80,NA,NA
"Bán nhà hẻm 182 Chiến Lược, P. Bình Trị Đông, 8 x 13m, 2 tấm, giá 6.7 tỷ",6.7 Tỷ/căn,104 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-182-chien-luoc-p-binh-tri-dong-8-x-13m-2-tam-gia-6-7-ty.html,luachonnhadat.vn,2026-05-12,6700000000,104,NA,NA
"Bán nhà hẻm 257 Lê Đình Cẩn, P. Tân Tạo, 4.85 x 12m, 3.5 tấm, giá 6.55 tỷ",6.55 Tỷ/căn,58 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-257-le-dinh-can-p-tan-tao-4-85-x-12m-3-5-tam-gia-6-55-ty.html,luachonnhadat.vn,2026-05-12,6550000000,58,NA,NA
"Bán nhà MT đường Ấp Chiến Lược, P. Bình Hưng Hòa A, 4 x 16m, 6 tấm, giá 12.5 tỷ",12.5 Tỷ/căn,64 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-ap-chien-luoc-p-binh-hung-hoa-a-4-x-16m-6-tam-gia-12-5-ty.html,luachonnhadat.vn,2026-05-12,12500000000,64,NA,NA
"Bán nhà MT đường Số 53, P. Tân Tạo, 5 x 16m, 3.5 Tấm, giá 10 tỷ.",10 Tỷ/căn,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-so-53-p-tan-tao-5-x-16m-3-5-tam-gia-10-ty-.html,luachonnhadat.vn,2026-05-12,10000000000,80,NA,NA
"Bán nhà khu Tên Lửa đối diện Aeon, MT đường Số 17A, DT 5 x 20m, 3.5 tấm, giá 28 tỷ",28 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-doi-dien-aeon-mt-duong-so-17a-dt-5-x-20m-3-5-tam-gia-28-ty.html,luachonnhadat.vn,2026-05-12,28000000000,100,NA,NA
"Bán nhà góc 2MT hẻm 80 đường Số 12, P. Bình Hưng Hòa, DT 5 x 14m, 1 lửng, giá 6.35 tỷ",6.35 Tỷ/căn,70 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-goc-2mt-hem-80-duong-so-12-p-binh-hung-hoa-dt-5-x-14m-1-lung-gia-6-35-ty.html,luachonnhadat.vn,2026-05-12,6350000000,70,NA,NA
"Bán nhà hẻm 38 đường Số 18B, P. Bình Hưng Hòa A, DT 4 x 8m, 1 lầu, giá 3.53 tỷ",3.53 Tỷ/căn,32 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-38-duong-so-18b-p-binh-hung-hoa-a-dt-4-x-8m-1-lau-gia-3-53-ty.html,luachonnhadat.vn,2026-05-12,3530000000,32,NA,NA
"Bán nhà hẻm 38 đường Số 18B, P. Bình Hưng Hòa A, DT 7.77 x 9m, cấp 4, đang làm kho, giá 4.35 tỷ",4.35 Tỷ/căn,69 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-38-duong-so-18b-p-binh-hung-hoa-a-dt-7-77-x-9m-cap-4-dang-lam-kho-gia-4-35-ty.html,luachonnhadat.vn,2026-05-12,4350000000,69,NA,NA
"Bán nhà khu Cư Xá Rada, MT đường Số 10, DT 7.7 x 15m, cấp 4, giá 10.5 tỷ",10.5 Tỷ/căn,115 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-cu-xa-rada-mt-duong-so-10-dt-7-7-x-15m-cap-4-gia-10-5-ty.html,luachonnhadat.vn,2026-05-12,10500000000,115,NA,NA
"Bán nhà hẻm 38 Dương Bá Cung, P. An Lạc A, DT 4 x 8m, 2 tấm, giá 3.8 tỷ",3.8 Tỷ/căn,32 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-38-duong-ba-cung-p-an-lac-a-dt-4-x-8m-2-tam-gia-3-8-ty.html,luachonnhadat.vn,2026-05-12,3800000000,32,NA,NA
"Bán đất khu Tên Lửa gần Aeon Mall, MT đường Số 7B, DT 10 x 20m, giá 27 tỷ.",27 Tỷ/nền,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-khu-ten-lua-gan-aeon-mall-mt-duong-so-7b-dt-10-x-20m-gia-27-ty-.html,luachonnhadat.vn,2026-05-12,27000000000,200,NA,NA
"Bán nhà MT đường Số 40A, P. Tân Tạo, 5 x 18m, 3 tấm, giá 15.5 tỷ.",15.5 Tỷ/căn,90 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-so-40a-p-tan-tao-5-x-18m-3-tam-gia-15-5-ty-.html,luachonnhadat.vn,2026-05-12,15500000000,90,NA,NA
"Bán nhà hẻm 528 Phạm Văn Chí, P.8, Q.6, DT 5.25 x 11m, 3.5 tấm, giá 7.1 tỷ",7.1 Tỷ/căn,57 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-528-pham-van-chi-p-8-q-6-dt-5-25-x-11m-3-5-tam-gia-7-1-ty.html,luachonnhadat.vn,2026-05-12,7100000000,57,NA,NA
"Bán nhà khu Bình Phú, MT đường Số 74, DT 4 x 17m, 3 tấm, giá 9 tỷ",9 Tỷ/căn,68 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-binh-phu-mt-duong-so-74-dt-4-x-17m-3-tam-gia-9-ty.html,luachonnhadat.vn,2026-05-12,9000000000,68,NA,NA
"Bán nhà hẻm 110 Đỗ Năng Tế, P. An Lạc A, DT 4 x 15m, 4.5 tấm, giá 8 tỷ",8 Tỷ/căn,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-110-do-nang-te-p-an-lac-a-dt-4-x-15m-4-5-tam-gia-8-ty.html,luachonnhadat.vn,2026-05-12,8000000000,60,NA,NA
"Bán căn hộ tầng 9 Block B The Privia Khang Điền, MT đường An Dương Vương, DT 51m2, giá 3.68 tỷ",3.68 Tỷ/căn,51 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Căn hộ,ban,https://luachonnhadat.vn/nha-dat/ban-can-ho-tang-9-block-b-the-privia-khang-dien-mt-duong-an-duong-vuong-dt-51m2-gia-3-68-ty.html,luachonnhadat.vn,2026-05-11,3680000000,51,NA,NA
"Bán nhà khu Tên Lửa, MT đường Số 12B, DT 5 x 20m, 3.5 tấm, giá 16.8 tỷ.",16.8 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-12b-dt-5-x-20m-3-5-tam-gia-16-8-ty-.html,luachonnhadat.vn,2026-05-11,16800000000,100,NA,NA
"Bán nhà khu Tên Lửa đối diện Aeon, MT đường Số 17A, DT 5 x 20m, 3.5 tấm, giá 26 tỷ",26 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-doi-dien-aeon-mt-duong-so-17a-dt-5-x-20m-3-5-tam-gia-26-ty.html,luachonnhadat.vn,2026-05-11,26000000000,100,NA,NA
"Bán nhà MT đường Số 49, P. Tân Tạo, 5 x 18m, 3.5 tấm, giá 14.5 tỷ",14.5 Tỷ/căn,90 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-so-49-p-tan-tao-5-x-18m-3-5-tam-gia-14-5-ty.html,luachonnhadat.vn,2026-05-11,14500000000,90,NA,NA
